LS	16:39   7 Jun 2022
File name:	22-002496_11.$av
	22-002496_11.$av	-1 S.D.	+1 S.D.	22-002497_16.$av	-1 S.D.	+1 S.D.	22-002498_21.$av	-1 S.D.	+1 S.D.	22-002499_26.$av	-1 S.D.	+1 S.D.	22-002500_31.$av	-1 S.D.	+1 S.D.	22-002501_36.$av	-1 S.D.	+1 S.D.	22-002502_41.$av	-1 S.D.	+1 S.D.	22-002503_46.$av	-1 S.D.	+1 S.D.	22-002504_51.$av	-1 S.D.	+1 S.D.	22-002505_56.$av	-1 S.D.	+1 S.D.	22-002506_61.$av	-1 S.D.	+1 S.D.	22-002507_66.$av	-1 S.D.	+1 S.D.	22-002508_71.$av	-1 S.D.	+1 S.D.	22-002509_76.$av	-1 S.D.	+1 S.D.	22-002510_86.$av	-1 S.D.	+1 S.D.	22-002511_91.$av	-1 S.D.	+1 S.D.	22-002512_96.$av	-1 S.D.	+1 S.D.	22-002513_101.$av	-1 S.D.	+1 S.D.	22-002514_106.$av	-1 S.D.	+1 S.D.	22-002515_111.$av	-1 S.D.	+1 S.D.	22-002516_116.$av	-1 S.D.	+1 S.D.	22-002517_121.$av	-1 S.D.	+1 S.D.	22-002518_126.$av	-1 S.D.	+1 S.D.	22-002519_131.$av	-1 S.D.	+1 S.D.	22-002520_136.$av	-1 S.D.	+1 S.D.	22-002521_141.$av	-1 S.D.	+1 S.D.	22-002522_146.$av	-1 S.D.	+1 S.D.	22-002523_151.$av	-1 S.D.	+1 S.D.	RF-BB2-115_06.$av	-1 S.D.	+1 S.D.	RF-ZB2-211_81.$av	-1 S.D.	+1 S.D.
52.6264	3.97683	3.96345	3.99021	3.82824	3.82122	3.83526	3.78154	3.77313	3.78995	3.79785	3.79075	3.80495	3.05941	3.04884	3.06998	2.64342	2.62571	2.66113	2.44247	2.43448	2.45046	2.42875	2.40923	2.44827	1.69081	1.6766	1.70502	1.76414	1.74622	1.78206	1.9153	1.90404	1.92656	1.72861	1.71854	1.73868	3.01701	3.00333	3.03069	2.87658	2.86303	2.89013	3.23758	3.22366	3.2515	3.07294	3.063	3.08288	3.46874	3.44867	3.48881	3.9854	3.98133	3.98947	4.01364	3.99315	4.03413	3.36888	3.3631	3.37466	0.96325	0.947457	0.979043	1.05404	1.03658	1.0715	0.756675	0.745581	0.767769	0.658511	0.644257	0.672765	0.835434	0.82494	0.845928	0.83817	0.822794	0.853546	0.840106	0.823007	0.857205	1.05563	1.02775	1.08351	1.39149	1.37338	1.4096	3.94935	3.94044	3.95826
57.7713	3.78928	3.77941	3.79915	3.61995	3.61379	3.62611	3.5324	3.52455	3.54025	3.6745	3.66826	3.68074	2.94169	2.93164	2.95174	2.51501	2.50021	2.52982	2.34367	2.3392	2.34814	2.33576	2.32541	2.34611	2.06169	2.04537	2.07801	2.12585	2.10393	2.14777	2.2526	2.23967	2.26553	2.10928	2.09941	2.11915	2.64689	2.63187	2.66191	2.50846	2.50071	2.51621	2.77479	2.75312	2.79646	2.70867	2.69539	2.72195	2.87703	2.85828	2.89578	3.27541	3.27327	3.27755	3.27743	3.25102	3.30384	2.74884	2.74396	2.75372	0.892882	0.875714	0.91005	0.965833	0.943016	0.98865	0.713379	0.70035	0.726408	0.649329	0.633735	0.664923	0.918571	0.906457	0.930685	0.912471	0.894136	0.930806	0.96172	0.942991	0.980449	1.066	1.03462	1.09738	1.10717	1.09444	1.1199	3.16948	3.16107	3.17789
63.4192	3.50168	3.48857	3.51479	3.31326	3.30726	3.31926	3.18587	3.17999	3.19175	3.4377	3.42548	3.44992	2.72818	2.7143	2.74206	2.30895	2.29589	2.32201	2.17871	2.16964	2.18778	2.16628	2.16004	2.17252	2.56271	2.54314	2.58228	2.60727	2.58188	2.63266	2.69863	2.68169	2.71557	2.63282	2.6206	2.64504	2.24155	2.22619	2.25691	2.10519	2.09672	2.11366	2.27575	2.24891	2.30259	2.31321	2.30677	2.31965	2.27088	2.25014	2.29162	2.53698	2.5232	2.55076	2.50862	2.47809	2.53915	2.08695	2.08224	2.09166	0.822429	0.803428	0.84143	0.882393	0.856744	0.908042	0.662589	0.647903	0.677275	0.638375	0.621051	0.655699	1.021	1.00621	1.03579	1.00689	0.986321	1.02746	1.11374	1.0933	1.13418	1.09072	1.0563	1.12514	0.831887	0.826683	0.837091	2.37108	2.35787	2.38429
69.6192	3.14534	3.13228	3.1584	2.94276	2.93139	2.95413	2.78636	2.77422	2.7985	3.11522	3.09776	3.13268	2.46111	2.44577	2.47645	2.07025	2.06134	2.07916	1.98667	1.97558	1.99776	1.95888	1.94744	1.97032	3.19181	3.16875	3.21487	3.20644	3.1781	3.23478	3.2488	3.23013	3.26747	3.29264	3.2732	3.31208	1.86663	1.85064	1.88262	1.73419	1.72387	1.74451	1.81835	1.78787	1.84883	1.94537	1.938	1.95274	1.73872	1.71713	1.76031	1.87881	1.86077	1.89685	1.81887	1.78498	1.85276	1.48571	1.47467	1.49675	0.764302	0.743254	0.78535	0.814258	0.788962	0.839554	0.621772	0.606057	0.637487	0.634114	0.614383	0.653845	1.1625	1.14446	1.18054	1.14131	1.11945	1.16317	1.30926	1.28593	1.33259	1.14949	1.11319	1.18579	0.611375	0.604539	0.61821	1.66896	1.65266	1.68526
76.4253	2.75698	2.74366	2.7703	2.54735	2.53417	2.56053	2.38007	2.36448	2.39566	2.74301	2.72206	2.76396	2.18902	2.16992	2.20812	1.8452	1.83338	1.85702	1.80473	1.79174	1.81772	1.75569	1.74218	1.7692	3.91643	3.89195	3.94091	3.89379	3.86333	3.92425	3.87071	3.85315	3.88827	4.04474	4.0213	4.06819	1.56975	1.55596	1.58354	1.44463	1.43188	1.45738	1.45832	1.42985	1.48679	1.64723	1.64434	1.65012	1.33826	1.31614	1.36038	1.37616	1.35545	1.39687	1.28613	1.2512	1.32106	1.02009	1.00772	1.03246	0.727837	0.705369	0.750305	0.766845	0.744757	0.788933	0.604864	0.588678	0.62105	0.643326	0.620808	0.665844	1.37166	1.34999	1.39333	1.34384	1.32148	1.3662	1.56695	1.53823	1.59567	1.26374	1.22614	1.30134	0.470501	0.452339	0.488663	1.13943	1.12093	1.15793
83.8969	2.37112	2.35941	2.38283	2.16164	2.14977	2.17351	2.00296	1.99015	2.01577	2.3569	2.33504	2.37876	1.95192	1.93191	1.97193	1.66656	1.65283	1.68029	1.65712	1.64453	1.66971	1.58702	1.57311	1.60093	4.67353	4.64589	4.70117	4.61159	4.5811	4.64208	4.5055	4.48714	4.52386	4.80839	4.77921	4.83757	1.36691	1.35653	1.37729	1.25249	1.24046	1.26452	1.2127	1.18936	1.23604	1.43338	1.42892	1.43784	1.08182	1.0602	1.10344	1.04884	1.02618	1.0715	0.931934	0.89815	0.965718	0.71251	0.70092	0.7241	0.718166	0.695265	0.741067	0.742393	0.725068	0.759718	0.618088	0.60161	0.634566	0.669355	0.644077	0.694633	1.6812	1.6562	1.7062	1.64598	1.62353	1.66843	1.90795	1.87221	1.94369	1.45298	1.41328	1.49268	0.404358	0.376515	0.432201	0.796009	0.777127	0.814891
92.0988	2.01696	2.0062	2.02772	1.81337	1.80005	1.82669	1.67749	1.6652	1.68978	1.98934	1.96889	2.00979	1.77443	1.75468	1.79418	1.54965	1.53476	1.56454	1.55509	1.54591	1.56427	1.46664	1.45374	1.47954	5.3817	5.35664	5.40676	5.2836	5.25253	5.31467	5.08065	5.06142	5.09988	5.48207	5.45474	5.5094	1.24525	1.23708	1.25342	1.14341	1.13468	1.15214	1.064	1.04697	1.08103	1.29448	1.2896	1.29936	0.945289	0.925326	0.965252	0.8696	0.84594	0.89326	0.729064	0.69833	0.759798	0.542379	0.533568	0.55119	0.739381	0.716763	0.761999	0.745739	0.732236	0.759242	0.661174	0.644258	0.678089	0.714262	0.686518	0.742006	2.12051	2.09279	2.14823	2.07527	2.0555	2.09504	2.34991	2.30734	2.39248	1.73295	1.68921	1.77669	0.388426	0.355493	0.421359	0.602359	0.584386	0.620332
101.103	1.72102	1.71039	1.73165	1.52688	1.51377	1.53999	1.41843	1.40812	1.42874	1.67038	1.65441	1.68635	1.66789	1.65024	1.68554	1.4972	1.48227	1.51213	1.50432	1.49712	1.51152	1.3966	1.38392	1.40928	5.96163	5.93694	5.98632	5.83425	5.80177	5.86673	5.53171	5.5191	5.54432	5.97405	5.9504	5.9977	1.17691	1.16868	1.18514	1.08683	1.0815	1.09216	0.977203	0.96406	0.990346	1.21109	1.20411	1.21807	0.889114	0.871355	0.906873	0.789952	0.766451	0.813453	0.633146	0.609373	0.656919	0.467527	0.462116	0.472938	0.801438	0.778992	0.823884	0.79053	0.776824	0.804236	0.732488	0.714484	0.750492	0.783735	0.753821	0.813649	2.70452	2.67307	2.73597	2.64543	2.62783	2.66303	2.89841	2.85394	2.94288	2.11527	2.06589	2.16465	0.389159	0.357752	0.420566	0.506506	0.490087	0.522925
110.987	1.50972	1.50027	1.51917	1.32602	1.31395	1.33809	1.24038	1.23169	1.24907	1.43132	1.41935	1.44329	1.63783	1.6237	1.65196	1.50885	1.49641	1.52129	1.51365	1.50432	1.52298	1.37726	1.36365	1.39087	6.35514	6.33945	6.37083	6.20649	6.18395	6.22903	5.81985	5.81095	5.82875	6.22771	6.2162	6.23922	1.13749	1.12816	1.14682	1.05526	1.04888	1.06164	0.920836	0.907369	0.934303	1.17061	1.16094	1.18028	0.878615	0.863394	0.893836	0.764092	0.742838	0.785346	0.607237	0.59189	0.622584	0.447898	0.443515	0.452281	0.926464	0.902576	0.950352	0.901329	0.884159	0.918499	0.836673	0.816593	0.856753	0.89215	0.86064	0.92366	3.42147	3.38958	3.45336	3.3465	3.33245	3.36055	3.53853	3.49587	3.58119	2.60612	2.54935	2.66289	0.375885	0.349246	0.402524	0.461406	0.446469	0.476343
121.837	1.40796	1.39861	1.41731	1.23508	1.22473	1.24543	1.16161	1.15514	1.16808	1.30106	1.28925	1.31287	1.68884	1.67804	1.69964	1.58672	1.5763	1.59714	1.59643	1.5818	1.61106	1.41357	1.39763	1.42951	6.5345	6.52295	6.54605	6.37299	6.36348	6.3825	5.93728	5.92565	5.94891	6.23597	6.21351	6.25843	1.12072	1.11019	1.13125	1.04048	1.03218	1.04878	0.883273	0.868001	0.898545	1.17744	1.16639	1.18849	0.89758	0.88482	0.91034	0.762478	0.745697	0.779258	0.627795	0.610813	0.644777	0.449529	0.442233	0.456825	1.14941	1.12135	1.17747	1.10904	1.08702	1.13106	0.989689	0.966406	1.01297	1.06384	1.03169	1.09599	4.22447	4.19021	4.25873	4.13781	4.12497	4.15066	4.22952	4.19524	4.2638	3.20111	3.14038	3.26184	0.333804	0.304087	0.363521	0.437587	0.422647	0.452527
133.748	1.43102	1.42145	1.44059	1.26991	1.26134	1.27848	1.19585	1.19051	1.20119	1.29686	1.28171	1.31201	1.82055	1.8107	1.8304	1.73104	1.71949	1.74259	1.76075	1.73973	1.78177	1.51051	1.49181	1.52921	6.5005	6.48908	6.51192	6.3354	6.32389	6.34691	5.89726	5.87709	5.91743	6.03256	5.99352	6.0716	1.13962	1.12936	1.14988	1.056	1.0468	1.0652	0.87428	0.858928	0.889632	1.24845	1.23775	1.25915	0.9494	0.938246	0.960554	0.774927	0.763875	0.785979	0.67822	0.652538	0.703902	0.442546	0.435577	0.449515	1.50696	1.4719	1.54202	1.43787	1.40981	1.46593	1.21488	1.1877	1.24206	1.32591	1.29425	1.35757	5.03163	5.00002	5.06324	4.94586	4.93654	4.95518	4.90499	4.87818	4.9318	3.87349	3.81331	3.93367	0.268663	0.219091	0.318235	0.416739	0.401079	0.432399
146.824	1.57462	1.5639	1.58534	1.42976	1.42105	1.43847	1.3426	1.33459	1.35061	1.41528	1.39746	1.4331	2.01754	2.00203	2.03305	1.92951	1.91356	1.94546	1.99465	1.96621	2.02309	1.66217	1.64143	1.68291	6.26205	6.24416	6.27994	6.10306	6.0851	6.12102	5.70631	5.68665	5.72597	5.65425	5.60216	5.70634	1.2134	1.20619	1.22061	1.12368	1.1136	1.13376	0.911324	0.898163	0.924485	1.39751	1.38607	1.40895	1.04444	1.0334	1.05548	0.800704	0.791276	0.810132	0.730172	0.707733	0.752611	0.406238	0.397357	0.415119	2.01389	1.97049	2.05729	1.88624	1.85184	1.92064	1.53037	1.49884	1.5619	1.69382	1.66353	1.72411	5.73848	5.71483	5.76213	5.67081	5.64839	5.69323	5.48095	5.4519	5.51	4.56223	4.50579	4.61867	0.196685	0.117817	0.275553	0.384418	0.368678	0.400158
161.177	1.80349	1.79141	1.81557	1.68264	1.67332	1.69196	1.57139	1.5572	1.58558	1.6171	1.59707	1.63713	2.23809	2.2147	2.26148	2.14522	2.12427	2.16617	2.25328	2.21639	2.29017	1.83864	1.81598	1.8613	5.82375	5.79997	5.84753	5.68121	5.65025	5.71217	5.35269	5.32487	5.38051	5.12511	5.07335	5.17687	1.3487	1.34522	1.35218	1.25374	1.24181	1.26567	1.00017	0.990177	1.01016	1.61648	1.60043	1.63253	1.18134	1.16935	1.19333	0.831947	0.818229	0.845665	0.740614	0.733822	0.747406	0.331343	0.312116	0.35057	2.63584	2.58452	2.68716	2.41199	2.37175	2.45223	1.93128	1.89553	1.96703	2.15324	2.12414	2.18234	6.24034	6.21925	6.26143	6.20371	6.16326	6.24416	5.87177	5.83643	5.90711	5.17186	5.12629	5.21743	0.132628	0.0286607	0.236595	0.330689	0.315642	0.345736
176.935	2.04393	2.02485	2.06301	1.95187	1.94215	1.96159	1.81043	1.78869	1.83217	1.82182	1.79839	1.84525	2.41499	2.38637	2.44361	2.31691	2.29156	2.34226	2.4628	2.41758	2.50802	1.98479	1.96048	2.0091	5.18402	5.15808	5.20996	5.06449	5.03625	5.09273	4.80895	4.78383	4.83407	4.44467	4.402	4.48734	1.52582	1.51467	1.53697	1.4297	1.41528	1.44412	1.1218	1.10932	1.13428	1.86385	1.84086	1.88684	1.33509	1.32103	1.34915	0.846486	0.830697	0.862275	0.670054	0.63366	0.706448	0.226428	0.197846	0.25501	3.28083	3.22538	3.33628	2.93737	2.89133	2.98341	2.37809	2.33871	2.41747	2.65014	2.6219	2.67838	6.45781	6.44141	6.47421	6.45232	6.40276	6.50188	6.01048	5.96972	6.05124	5.59242	5.55637	5.62847	0.0850589	0	0.196419	0.250659	0.237115	0.264203
194.232	2.20177	2.17715	2.2264	2.13462	2.12481	2.14443	1.96516	1.93773	1.99259	1.92506	1.89977	1.95035	2.47477	2.44191	2.50763	2.37711	2.35075	2.40347	2.5451	2.49502	2.59518	2.03728	2.01203	2.06253	4.34731	4.32837	4.36625	4.25159	4.22819	4.27499	4.05786	4.03814	4.07758	3.61164	3.58677	3.63651	1.69737	1.67671	1.71803	1.60543	1.58712	1.62374	1.23226	1.21107	1.25345	2.0724	2.04372	2.10108	1.4605	1.44208	1.47892	0.814441	0.802699	0.826183	0.511492	0.444635	0.578349	0.1168	0.0914705	0.14213	3.82599	3.77494	3.87704	3.37455	3.32608	3.42303	2.80225	2.75811	2.84639	3.1014	3.07103	3.13177	6.35591	6.34589	6.36593	6.36715	6.31877	6.41553	5.86668	5.83021	5.90315	5.7354	5.7083	5.76251	0.0528402	0	0.148412	0.147273	0.137352	0.157194
213.221	2.19812	2.17099	2.22525	2.13913	2.1341	2.14416	1.95451	1.92626	1.98276	1.84472	1.82403	1.86541	2.3673	2.33626	2.39834	2.27963	2.25335	2.30591	2.44997	2.40154	2.4984	1.95159	1.92629	1.97689	3.3611	3.34427	3.37793	3.28574	3.26865	3.30283	3.13889	3.12422	3.15356	2.67717	2.66186	2.69248	1.80386	1.77686	1.83086	1.72011	1.69966	1.74056	1.27889	1.25096	1.30682	2.17543	2.14137	2.20949	1.51095	1.4876	1.5343	0.716342	0.703013	0.729671	0.30039	0.225647	0.375133	0.0399585	0.0258197	0.0540973	4.1658	4.12443	4.20717	3.65561	3.60946	3.70176	3.12898	3.07844	3.17952	3.42255	3.38545	3.45965	5.9509	5.93546	5.96634	5.95667	5.91535	5.99799	5.45519	5.42336	5.48702	5.56639	5.54361	5.58917	0.0283749	0	0.0881617	0.0601208	0.0552104	0.0650312
234.066	2.00077	1.98143	2.02011	1.92544	1.91008	1.9408	1.74817	1.72522	1.77112	1.56649	1.55284	1.58014	2.08889	2.06837	2.10941	2.02173	1.99557	2.04789	2.17629	2.14097	2.21161	1.72441	1.70141	1.74741	2.32662	2.31004	2.3432	2.26438	2.24696	2.2818	2.15628	2.13638	2.17618	1.73886	1.71507	1.76265	1.7993	1.77226	1.82634	1.72533	1.70567	1.74499	1.22696	1.20119	1.25273	2.13612	2.09818	2.17406	1.46192	1.43768	1.48616	0.560773	0.532252	0.589294	0.12328	0.0701196	0.17644	0.00693886	0.00358997	0.0102877	4.25304	4.22282	4.28326	3.75137	3.70885	3.79389	3.3045	3.24814	3.36086	3.559	3.51839	3.59961	5.3039	5.28643	5.32137	5.28502	5.25416	5.31588	4.83206	4.80976	4.85436	5.11638	5.10808	5.12468	0.0112325	0	0.0360851	0.0121142	0.0109628	0.0132656
256.948	1.63927	1.62601	1.65253	1.53207	1.50769	1.55645	1.3855	1.36782	1.40318	1.15438	1.13285	1.17591	1.68455	1.67513	1.69397	1.64568	1.61308	1.67828	1.76935	1.75254	1.78616	1.3949	1.3751	1.4147	1.3762	1.35469	1.39771	1.32258	1.29508	1.35008	1.25177	1.22055	1.28299	0.902259	0.871305	0.933213	1.67014	1.64781	1.69247	1.60699	1.59303	1.62095	1.07703	1.06356	1.0905	1.95893	1.91761	2.00025	1.32239	1.30315	1.34163	0.380254	0.337659	0.422849	0.0290369	0.00602819	0.0520456	0.00045679	0.000120433	0.000793147	4.11	4.08498	4.13502	3.67312	3.63268	3.71356	3.3124	3.2509	3.3739	3.50348	3.45923	3.54773	4.50615	4.48675	4.52555	4.45421	4.42913	4.47929	4.08034	4.0614	4.09928	4.46688	4.45448	4.47928	0.00224445	0	0.00726318	0.00103704	0.000920647	0.00115343
282.068	1.18918	1.15615	1.22221	1.05106	1.02219	1.07993	0.949146	0.931191	0.967101	0.713855	0.680906	0.746804	1.23	1.21483	1.24517	1.21951	1.17724	1.26178	1.30164	1.28302	1.32026	1.02472	1.00759	1.04185	0.630212	0.611477	0.648947	0.592717	0.568279	0.617155	0.557326	0.529269	0.585383	0.336109	0.311094	0.361124	1.43827	1.41939	1.45715	1.38979	1.38093	1.39865	0.86323	0.842137	0.884323	1.6802	1.63977	1.72063	1.12694	1.11384	1.14004	0.206645	0.158533	0.254757	0.00343321	0	0.00796106	0	0	0	3.8095	3.77579	3.84321	3.4625	3.42419	3.50081	3.17278	3.11006	3.2355	3.29386	3.24821	3.33951	3.66036	3.64433	3.67639	3.57894	3.55521	3.60267	3.29154	3.2756	3.30748	3.7198	3.69182	3.74778	0.000186546	0	0.000603675	0	0	0
309.644	0.736289	0.685655	0.786923	0.562489	0.538115	0.586863	0.515791	0.490328	0.541254	0.338664	0.310026	0.367302	0.80795	0.782534	0.833366	0.817017	0.763334	0.8707	0.853895	0.817035	0.890755	0.679855	0.66421	0.6955	0.196949	0.186506	0.207392	0.178834	0.165223	0.192445	0.167176	0.151524	0.182828	0.0698225	0.057262	0.082383	1.15041	1.12665	1.17417	1.1258	1.11132	1.14028	0.639956	0.593638	0.686274	1.35109	1.31706	1.38512	0.921483	0.903491	0.939475	0.0826303	0.0466592	0.118601	0.000138733	0	0.00044895	0	0	0	3.44168	3.39813	3.48523	3.17688	3.13925	3.21451	2.93195	2.8731	2.9908	2.99724	2.95045	3.04403	2.86235	2.84777	2.87693	2.76246	2.74199	2.78293	2.54886	2.52972	2.568	2.9705	2.92882	3.01218	0	0	0	0	0	0
339.916	0.358502	0.303365	0.413639	0.212446	0.198353	0.226539	0.201477	0.178003	0.224951	0.110083	0.0946243	0.125542	0.484413	0.457417	0.511409	0.497321	0.436198	0.558444	0.499425	0.456622	0.542228	0.411596	0.398286	0.424906	0.0317535	0.0293176	0.0341894	0.0277652	0.0246109	0.0309195	0.0258667	0.0222558	0.0294776	0.00674513	0.00440031	0.00908995	0.861752	0.830418	0.893086	0.873662	0.850948	0.896376	0.458129	0.396597	0.519661	1.02023	0.996916	1.04354	0.743812	0.718669	0.768955	0.019903	0.00273341	0.0370726	0	0	0	0	0	0	3.08384	3.0401	3.12758	2.87494	2.84252	2.90736	2.64742	2.59585	2.69899	2.68695	2.63997	2.73393	2.18486	2.17446	2.19526	2.07887	2.07015	2.08759	1.91492	1.89353	1.93631	2.29196	2.24641	2.33751	0	0	0	0	0	0
373.147	0.12234	0.0837716	0.160908	0.0411248	0.0363592	0.0458904	0.0440572	0.0309928	0.0571216	0.0184075	0.0148615	0.0219535	0.28995	0.269615	0.310285	0.292324	0.233232	0.351416	0.283022	0.248712	0.317332	0.244935	0.234852	0.255018	0.00195142	0.00170726	0.00219558	0.0015927	0.00128238	0.00190302	0.0014809	0.00113129	0.00183051	8.77809E-5	5.1654E-6	0.000170396	0.620479	0.585078	0.65588	0.679377	0.651819	0.706935	0.344941	0.284447	0.405435	0.726207	0.71194	0.740474	0.614287	0.587159	0.641415	0.00254036	0	0.00613201	0	0	0	0	0	0	2.78428	2.75216	2.8164	2.60616	2.58408	2.62824	2.37742	2.3314	2.42344	2.42328	2.37645	2.47011	1.66718	1.64948	1.68488	1.56434	1.5524	1.57628	1.42532	1.40209	1.44855	1.73111	1.69283	1.76939	0	0	0	0	0	0
409.626	0.0241326	0.00817463	0.0400906	0.00343589	0.00268495	0.00418683	0.00461163	0.00197038	0.00725288	0.00120951	0.00086706	0.00155196	0.210487	0.198095	0.222879	0.197319	0.147313	0.247325	0.197626	0.175489	0.219763	0.174471	0.164517	0.184425	0	0	0	0	0	0	0	0	0	0	0	0	0.453897	0.4202	0.487594	0.562599	0.533332	0.591866	0.300788	0.2549	0.346676	0.49624	0.479438	0.513042	0.536912	0.509721	0.564103	0.000123849	0	0.000400784	0	0	0	0	0	0	2.56027	2.54585	2.57469	2.40333	2.38686	2.4198	2.16874	2.12175	2.21573	2.24205	2.19628	2.28782	1.31185	1.28628	1.33742	1.21761	1.18889	1.24633	1.08596	1.06306	1.10886	1.30911	1.28449	1.33373	0	0	0	0	0	0
449.672	0.00229531	0	0.00517258	5.57519E-6	0	1.80417E-5	9.7973E-5	0	0.000232544	0	0	0	0.216123	0.203014	0.229232	0.184869	0.145985	0.223753	0.213685	0.197449	0.229921	0.177497	0.16482	0.190174	0	0	0	0	0	0	0	0	0	0	0	0	0.364779	0.337783	0.391775	0.519404	0.489331	0.549477	0.309748	0.284263	0.335233	0.341202	0.317327	0.365077	0.500364	0.4669	0.533827	0	0	0	0	0	0	0	0	0	2.40399	2.36893	2.43905	2.27782	2.23516	2.32048	2.04956	2.00052	2.0986	2.15164	2.10826	2.19502	1.09302	1.06039	1.12565	1.01022	0.970353	1.05009	0.877914	0.85727	0.898558	1.02111	0.998676	1.04354	0	0	0	0	0	0
493.633	7.31516E-5	0	0.000236724	0	0	0	0	0	0	0	0	0	0.280356	0.256742	0.30397	0.235263	0.20943	0.261096	0.310279	0.28888	0.331678	0.239671	0.224818	0.254524	0	0	0	0	0	0	0	0	0	0	0	0	0.33855	0.320319	0.356781	0.529203	0.498113	0.560293	0.34803	0.323324	0.372736	0.257788	0.229982	0.285594	0.487414	0.441349	0.533479	0	0	0	0	0	0	0	0	0	2.29218	2.22353	2.36083	2.219	2.14451	2.29349	2.02316	1.97701	2.06931	2.13656	2.09516	2.17796	0.969227	0.931295	1.00716	0.900586	0.857591	0.943581	0.767123	0.749521	0.784725	0.841176	0.805418	0.876933	0	0	0	0	0	0
541.892	0	0	0	0	0	0	0	0	0	0	0	0	0.369697	0.334979	0.404415	0.326094	0.305391	0.346797	0.449328	0.426902	0.471754	0.340276	0.326905	0.353648	0	0	0	0	0	0	0	0	0	0	0	0	0.352441	0.339959	0.364923	0.562779	0.531541	0.594017	0.38318	0.340444	0.425916	0.23105	0.204928	0.257172	0.481464	0.426962	0.535966	0	0	0	0	0	0	0	0	0	2.19555	2.10079	2.29031	2.19528	2.09327	2.29729	2.06993	2.02533	2.11453	2.16206	2.12149	2.20263	0.897188	0.857006	0.93737	0.845256	0.806138	0.884374	0.715186	0.70118	0.729192	0.728933	0.681853	0.776013	0	0	0	0	0	0
594.869	0	0	0	0	0	0	0	0	0	0	0	0	0.436734	0.396938	0.47653	0.416019	0.378516	0.453522	0.560142	0.538551	0.581733	0.438044	0.419489	0.456599	0	0	0	0	0	0	0	0	0	0	0	0	0.378856	0.364196	0.393516	0.586606	0.557165	0.616047	0.384903	0.335238	0.434568	0.238023	0.218744	0.257302	0.461837	0.408808	0.514866	0	0	0	0	0	0	0	0	0	2.08772	1.98162	2.19382	2.16293	2.04918	2.27668	2.14123	2.0807	2.20176	2.18108	2.14031	2.22185	0.839912	0.801968	0.877856	0.806421	0.772079	0.840763	0.685277	0.672686	0.697868	0.640506	0.589908	0.691104	0	0	0	0	0	0
653.025	0	0	0	0	0	0	0	0	0	0	0	0	0.444127	0.406184	0.48207	0.460466	0.404352	0.51658	0.579142	0.531833	0.626451	0.488825	0.45129	0.52636	0	0	0	0	0	0	0	0	0	0	0	0	0.389211	0.367728	0.410694	0.573319	0.545297	0.601341	0.2895	0.251353	0.327647	0.252667	0.236194	0.26914	0.420067	0.370768	0.469366	0	0	0	0	0	0	0	0	0	1.95559	1.85349	2.05769	2.0824	1.97926	2.18554	2.17241	2.08247	2.26235	2.1478	2.10371	2.19189	0.775779	0.744527	0.807031	0.758969	0.720215	0.797723	0.650786	0.630184	0.671387	0.541905	0.495512	0.588298	0	0	0	0	0	0
716.866	0	0	0	0	0	0	0	0	0	0	0	0	0.378717	0.343394	0.41404	0.429796	0.364366	0.495226	0.479919	0.393167	0.566671	0.461029	0.405112	0.516946	0	0	0	0	0	0	0	0	0	0	0	0	0.365523	0.333671	0.397375	0.510334	0.478101	0.542567	0.14836	0.128848	0.167872	0.24223	0.210206	0.274254	0.349833	0.289517	0.410149	0	0	0	0	0	0	0	0	0	1.80332	1.71409	1.89255	1.93591	1.86266	2.00916	2.09785	1.98303	2.21267	2.03319	1.97055	2.09583	0.700434	0.676037	0.724832	0.69403	0.642112	0.745947	0.600615	0.564999	0.636231	0.422878	0.383574	0.462182	0	0	0	0	0	0
786.949	0	0	0	0	0	0	0	0	0	0	0	0	0.259955	0.210086	0.309824	0.296779	0.243053	0.350505	0.29004	0.203455	0.376625	0.322079	0.26943	0.374728	0	0	0	0	0	0	0	0	0	0	0	0	0.307544	0.263486	0.351602	0.407969	0.365694	0.450244	0.0346628	0.0300214	0.0393042	0.173809	0.137006	0.210612	0.230409	0.169962	0.290856	0	0	0	0	0	0	0	0	0	1.64619	1.56837	1.72401	1.74031	1.68652	1.7941	1.89614	1.77125	2.02103	1.83856	1.74235	1.93477	0.625314	0.599275	0.651353	0.615856	0.551364	0.680348	0.540405	0.489176	0.591634	0.299757	0.259416	0.340098	0	0	0	0	0	0
863.883	0	0	0	0	0	0	0	0	0	0	0	0	0.141715	0.0774018	0.206028	0.138975	0.109792	0.168158	0.115287	0.0625939	0.16798	0.153129	0.121441	0.184817	0	0	0	0	0	0	0	0	0	0	0	0	0.228963	0.175648	0.282278	0.286512	0.229005	0.344019	0.00345427	0.00296541	0.00394313	0.0836035	0.0587877	0.108419	0.1088	0.0697444	0.147856	0	0	0	0	0	0	0	0	0	1.50374	1.42902	1.57846	1.53422	1.45809	1.61035	1.5999	1.47543	1.72437	1.59578	1.46795	1.72361	0.561469	0.526408	0.59653	0.534282	0.462704	0.60586	0.481412	0.418201	0.544623	0.199494	0.147559	0.251429	0	0	0	0	0	0
